id,name,type,quality,faction,cost,skill_summary,awakening,image,version,source
talent-637001,兄妹,天赋牌,3,通用,,获得1张铠和1张露娜。共战时，铠首次释放技能，露娜可以无限释放技能，持续7秒。露娜每次释放技能，铠提升40%攻速。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/f7487adfdb1dfb670aa08a3f32a2ff67b69604446140b837612be4d2aeea4317.webp,官方 2026-08-28,官方卡牌资料
talent-637003,兽觉,天赋牌,3,通用,,获得1张裴擒虎和1张云中君。共战时，每当敌人被击败，二人获得兽觉，普攻额外造成100%物理伤害，持续5秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/eb91fe53ce46c4b92c8158b8a35e58c9c59f9bea9a85bc1a0b0aed863e8bf61e.webp,官方 2026-08-28,官方卡牌资料
talent-637004,巨像,天赋牌,3,通用,,获得1张米莱狄和1张蒙恬。二人在场时，召唤与米莱狄等级相同的蔚蓝神兽。二人等级之和达到100时，召唤与蒙恬等级相同的猩红神兽。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/19f4313d7734cad2952f3e7a82ee480ed5dfcdf105dfb9add95f56fbfc53ca47.webp,官方 2026-08-28,官方卡牌资料
talent-637006,舞力全开,天赋牌,3,通用,,貂蝉、婉儿共战时二人共享法力值（不会变更），技能变为融合技，可对目标造成伤害及负面效果。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ab0e009a333f1b5e35f030c4de27941fc445f1d19d4dae05d9a8ec439a362c2b.webp,官方 2026-08-28,官方卡牌资料
talent-63700601,起舞,天赋牌,3,通用,,获得1张貂蝉和1张上官婉儿。共战时，参与击败敌方英雄后，二人均+10点法术攻击力并+1级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8b733ac691d9bb8d09df9b2ee181b7a2189e7f2defcc7086685bde8f5beb159a.webp,官方 2026-08-28,官方卡牌资料
talent-637007,箭雨,天赋牌,3,通用,,获得1张虞姬和1张公孙离。共战时，每合计攻击10次，将往敌方人群最密集处释放箭雨，各造成3次自身等级x2的法术伤害。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/060276fb390c9d6dbd382144050f5662ec2445184a307d7960d74727aeef0981.webp,官方 2026-08-28,官方卡牌资料
talent-637008,双生突袭,天赋牌,3,通用,,马可波罗、百里守约共战，释放技能时创造分身朝敌人释放技能。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a02138c46a2a9bd4a11c92a9ff8e17792e03878670b4d673c0c640cc479b777e.webp,官方 2026-08-28,官方卡牌资料
talent-636108,双重分配,天赋牌,3,通用,,阿科米亚核心每分配1等级，还将随机分配1点属性：双攻/攻速/初始法力值中的随机1个（每场战斗随机）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/efd8605d7bc5c094f3ea4f40a9d3367088aa6760da9acea1055d767ec45b0458.webp,官方 2026-08-28,官方卡牌资料
talent-637010,毒奶,天赋牌,3,通用,,获得1张蔡文姬和1张扁鹊。共战时，扁鹊固定对蔡文姬释放技能，蔡文姬获得50%移速，持续在敌方附近游走并造成伤害（详见技能面板）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/6a6d60392803fde018bb7e6bd21b1861522b41db90495f230783198830fc6438.webp,官方 2026-08-28,官方卡牌资料
talent-637011,逐星,天赋牌,3,通用,,获得1张李白和1张曜。共战时，李白释放技能后，曜同步模仿李白，3次后曜将二人的技能融会贯通，领悟更强大的招式（详见技能面板）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/b9e5b73cb19ed94926a82bd1b366443a789f7153287b7dca242824c42c7cf719.webp,官方 2026-08-28,官方卡牌资料
talent-637012,宝盒,天赋牌,3,通用,,获得1张露娜和1张孙悟空。共战时二者任意一方受到致死伤害时会暂时离场，持续6秒。在此期间另一方如未阵亡，则返回战场并恢复全部生命值及法力值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0f76f59afdb7de28fc0b6517ce2882ed3fe138c4915b8f57fdd7bc8c28aca708.webp,官方 2026-08-28,官方卡牌资料
talent-637016,旋刃,天赋牌,3,通用,,获得1张李元芳和1张公孙离。共战时二人共享法力值（不会变更），技能变为融合技：旋刃（详见技能面板）。旋刃每造成2次伤害，李元芳等级永久+1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ad85e242c848bfbbf7711cfaed14407ff7128666384110e912b448dde7dc71ee.webp,官方 2026-08-28,官方卡牌资料
talent-638001,慕名而来,天赋牌,3,通用,,你的英雄每触发4次登场效果，随机获得1张英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d21521ad85f6db988eca1ec1ed04a87cc189c1b458c394623d3de9515d6c26ec.webp,官方 2026-08-28,官方卡牌资料
talent-638002,狂野帷幕,天赋牌,3,通用,,战斗开始时，所有非牺牲单位进入隐形状态，持续10秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/37805a4c1937ad221ce1da5d9da5191481916fe41c513d19a0f95afb3d0b98a9.webp,官方 2026-08-28,官方卡牌资料
talent-636107,积少成多,天赋牌,3,通用,,【日落海】英雄每提升10级，阿科米亚核心获得4等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/dba93736e9c8dde35b2a2179e1c110516b7eb55b23a672f78920ed12f7af883b.webp,官方 2026-08-28,官方卡牌资料
talent-638004,超级蓄能,天赋牌,3,通用,,回合开始时，你的整备效果英雄会提升场上整备效果英雄数x2的等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/30aef5d7acb6f1875c9a894a1b1d913da17b493b83fc879f2aee91d4e8e5c7d1.webp,官方 2026-08-28,官方卡牌资料
talent-638005,镜像迷离,天赋牌,3,通用,,战斗开始时，你的英雄偷取敌方同名英雄33%的等级，每名英雄只会因此效果改变一次等级。若对手也拥有此天赋，则无法生效。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/37b5efcb47d365e4be79843bfdccd98ef9afa9adec71566b87b78f8df53e3e3c.webp,官方 2026-08-28,官方卡牌资料
talent-638006,摄人心魄,天赋牌,3,通用,,你的夺取效果英雄击败敌方英雄时，将永久夺取对方3级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/19c7035ea0072099374580c59b190aca3a7e0b735ac83e58203deb19ca137478.webp,官方 2026-08-28,官方卡牌资料
talent-638007,控魂,天赋牌,3,通用,,夺取效果英雄击败敌方英雄时，将其灵魂复活（无卡牌效果），满法力值作战，持续5秒。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0c3c003d0400d549aa08bda61647cb1a4c8dc53c7f150c69430133953a01c485.webp,官方 2026-08-28,官方卡牌资料
talent-636104,能量汲取,天赋牌,3,通用,,出售场上英雄时，阿科米亚核心会获得其等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/3064814608dd748568169b30cfc554920a776807861e0197a9cc4a77125a4e1e.webp,官方 2026-08-28,官方卡牌资料
talent-638009,双生相,天赋牌,3,通用,,战斗开始时，第一排闪现英雄不再闪现，获得30%最大生命值上限以及10点双抗；后三排闪现英雄额外获得20%暴击率和40%暴击效果。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/49c454799b49c2211e11320c42d31360c77f668e72546b539ad8985732d6e7f9.webp,官方 2026-08-28,官方卡牌资料
talent-638010,生生不息,天赋牌,3,通用,,4/5阶的召唤单位获得完美复生。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/be8607e38ccdb154c294f045acb170f0c3f01740ce111f614db1cbfe14d72898.webp,官方 2026-08-28,官方卡牌资料
talent-636102,定向传输,天赋牌,3,通用,,阿科米亚核心的等级会优先分配给穿戴装备最多的【日落海】英雄，最多分配200级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/89e512df8160aeeb252b95a33913fb9c725d45ef116eb26c3aea0545f1e1a835.webp,官方 2026-08-28,官方卡牌资料
talent-635046,点兵点将,天赋牌,3,通用,,获得1张天赋牌点兵点将：获得场上英雄牌各1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d8397b86b56372a46f7cef7bfe902c9b7241316ebcb3b34c6c0961322af27e5d.webp,官方 2026-08-28,官方卡牌资料
talent-635045,三分强援,天赋牌,3,通用,,获得5能量和随机3张4-5阶【三分】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8eae34ca13e80bfd993fd4d0f9e86176d3c17d8d9f3401cb57fe53f9f863d591.webp,官方 2026-08-28,官方卡牌资料
talent-reinforce,三分增援,天赋牌,3,通用,,随机获得3张3-4阶【三分】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/275f3dada8d036606587e15c498e70b6934207ae19722efadc86f12dc087da33.webp,官方 2026-08-28,官方卡牌资料
talent-646005,护命灵珠,天赋牌,3,通用,,获得护命灵珠：增加护盾，护盾存在期间造成伤害提升。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4bd3e63172cb1d357042e8821686cf04509216506c52a2e744d8339555d5064c.webp,官方 2026-08-28,官方卡牌资料
talent-646006,光辉圣铠,天赋牌,3,通用,,获得光辉圣铠：每秒获得生命恢复。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0796eec4ed6fd032f2707faa4a0e3fe8cda9dd381e93536de084f9749dd2cf9c.webp,官方 2026-08-28,官方卡牌资料
talent-646007,魂祭绝刃,天赋牌,3,通用,,获得魂祭绝刃：增加攻速与吸血，但每次战斗以50%生命值开始。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/3c86117a34a342fa20f269f362790261d82edac5ad565c2f770480eec9130274.webp,官方 2026-08-28,官方卡牌资料
talent-646008,根源之力,天赋牌,3,通用,,获得根源之力：对敌方血量最少的单位造成法术伤害。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/1c2064e7ec322ea3d9dcea7e42adc2d00d8ef45885ceb67ccad2fa4a4b5767d9.webp,官方 2026-08-28,官方卡牌资料
talent-646009,灵泉项链,天赋牌,3,通用,,获得灵泉项链：法力值上限-10，自身及周围1格友军每秒获得法力值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d982ccdcb19655e4ccfaba193d09369b8a804c3672d24ab1d7070064fc4e0a20.webp,官方 2026-08-28,官方卡牌资料
talent-646010,魂灭灵冠,天赋牌,3,通用,,获得魂灭灵冠：穿戴者阵亡时基于敌人最大生命值造成真实伤害。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/2ec8b550514bb813531bfbbc93796dc2be277489e159b6e89acaa0e1796342e7.webp,官方 2026-08-28,官方卡牌资料
talent-635040,日落海强援,天赋牌,3,通用,,获得5能量和随机3张4-5阶【日落海】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/6097a598a1ffbcde6d8098459a0ead9112fb6f3324a2097397d69137db834a10.webp,官方 2026-08-28,官方卡牌资料
talent-646012,强敌克星,天赋牌,3,通用,,获得强敌克星：造成真实伤害，每普攻4次眩晕敌人。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/df3f5b513a19676fae1bb62f3e9bc8664afdd85dc24e1096009ac6b44a4180cb.webp,官方 2026-08-28,官方卡牌资料
talent-646013,灵泉法杖,天赋牌,3,通用,,获得灵泉法杖：获得闪现，闪现后重击敌人。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/2ac695302471fdfcdd327cc228f29af01e374bdcd462c6941827c0dbdfae944c.webp,官方 2026-08-28,官方卡牌资料
talent-646015,鼓舞之戒,天赋牌,3,通用,,获得鼓舞之戒：与穿戴者同阵营的英雄提升最大生命值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a3916c74f7d203fbe4ff15795d8db6800436115b16c8ae107121c7e1b9909484.webp,官方 2026-08-28,官方卡牌资料
talent-646016,梦魇之牙,天赋牌,3,通用,,获得梦魇之牙：魔法伤害击败敌方造成范围伤害。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/932c2e9824a16559a7c3a4a5ff0e481bf1b1e30f5eaba81c61a7ec74a30742b3.webp,官方 2026-08-28,官方卡牌资料
talent-646017,末世,天赋牌,3,通用,,获得末世：普通攻击偷取敌方生命值。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/aaf9b981b3c4edb4f6ba88b24bc90a8f47124e55818fc24c26956d9616bdd79c.webp,官方 2026-08-28,官方卡牌资料
talent-635038,日落海增援,天赋牌,3,通用,,随机获得3张3-4阶【日落海】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/283aae416e43a6f6e2336f32250863f1d4aea6b18f773915fdd4cc4460a8d0c3.webp,官方 2026-08-28,官方卡牌资料
talent-635035,大河强援,天赋牌,3,通用,,获得5能量和随机3张4-5阶【大河流域】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4dd163ab234ab332eab98be8ec909d77869a170adff2b18c510e32f03f355b4d.webp,官方 2026-08-28,官方卡牌资料
talent-635033,大河增援,天赋牌,3,通用,,随机获得3张3-4阶【大河流域】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/b9f19ab59e9fc4c5a361912080019c23c4725644ccd84f9695065d882cfc80ae.webp,官方 2026-08-28,官方卡牌资料
talent-635030,逐鹿强援,天赋牌,3,通用,,获得5能量和随机3张4-5阶【逐鹿】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/8d47bf0db6b3b50614697cb2d0d9b2cce81431900afe8607a6b8f7dc6a813f46.webp,官方 2026-08-28,官方卡牌资料
talent-635028,逐鹿增援,天赋牌,3,通用,,随机获得3张3-4阶【逐鹿】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/81b0a794b56880858ad8a85ce6c1a6094a12458e6179e4f5df60183eeeb7a9e6.webp,官方 2026-08-28,官方卡牌资料
talent-671008,拾荒者,天赋牌,3,通用,,恢复10棋手生命值。之后每有1位棋手被淘汰，获得2张5阶英雄兑换券。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/9f5c73ad1ffce8b3db0b8e40e7369287aed620e00118ff893dcb5fff72ae7d6a.webp,官方 2026-08-28,官方卡牌资料
talent-635018,河洛强援,天赋牌,3,通用,,获得5能量和3张随机4-5阶【河洛】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d0b2003f4f762c03627c0711a62855680ac0e40e3522c0ec01d4731270ee6c4b.webp,官方 2026-08-28,官方卡牌资料
talent-635016,河洛增援,天赋牌,3,通用,,随机获得3张3-4阶【河洛】英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ddcdcbba69c5a1e47a75b1bced6b07c0f5e22e5efd6c18e2068cd7a92cb3bdf3.webp,官方 2026-08-28,官方卡牌资料
talent-635013,天兵,天赋牌,3,通用,,获得1张5阶英雄牌。回合开始时，再获得1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/f6fca322ab279a3795364f30e9403b22f18b95e687369e4ebe152c0bd5075afa.webp,官方 2026-08-28,官方卡牌资料
talent-635012,守护灵,天赋牌,3,通用,,当你在战斗中仅剩1名英雄时，随机召唤1名满装备的5阶英雄（无卡牌效果）出战，并使之获得回合数x10的等级（至少为80级）。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c6b42b25ff89f1d3092a729fa73029cd2056cb974587161b221bc313cca2ffd0.webp,官方 2026-08-28,官方卡牌资料
talent-671013,群星璀璨,天赋牌,3,通用,,获得2张4-5阶英雄兑换券。当你场上至少有5名4-5阶英雄时，所有4-5阶英雄获得20临时等级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/b5d965186a60da0f71ecf0a4dda0648d1e461df240a5ad3664cbb35522b444a4.webp,官方 2026-08-28,官方卡牌资料
talent-635001,特大电池包,天赋牌,3,通用,,获得12能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/aed7a40873f11a6bfd3f6b097879576a66dfda738ec2cef55800cad72dc02f11.webp,官方 2026-08-28,官方卡牌资料
talent-634037,强者恒强,天赋牌,3,通用,,战斗开始时，你的已觉醒英雄获得50点物理攻击力和50点法术攻击力。若所有己方英雄已觉醒，则再获得20%物理及法术吸血。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/117a9f22e9c0803c2fe9357979f307675d768ece02a340c85629978405564626.webp,官方 2026-08-28,官方卡牌资料
talent-671018,无影手,天赋牌,3,通用,,回合开始时，获得3次仅本回合可用的免费商店刷新。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/92d2a50311ade4cf8abd4b84ad491f273505fb371ff3644f73b22bfea8c31cd3.webp,官方 2026-08-28,官方卡牌资料
talent-671019,学霸,天赋牌,3,通用,,获得5能量。若你是第1个到达5/6级的棋手，则5级获得2张5阶英雄兑换券，6级获得1件天赋装备。失败则获得留级证明。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/085785df72e9a418b7ec837a15a5c3a70d9c2cb3e8f44c7ecd4b5c84adffc33d.webp,官方 2026-08-28,官方卡牌资料
talent-634035,随机强化,天赋牌,3,通用,,战斗开始时，你品阶最高的1名英雄等级永久+9。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/656ce2d0d6cfef80c366b7551f04395ae29390e69ddd75d10054a97776953a17.webp,官方 2026-08-28,官方卡牌资料
talent-671021,绝境逆袭,天赋牌,3,通用,,当你排名不是第1或第2名时，你的所有单位伤害+20%，最大生命值+25%。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0362d7cc2f53cb9535702be113b1041b75ff774b619c9d626d7ccd035405a6e1.webp,官方 2026-08-28,官方卡牌资料
talent-681001,买橘子去,天赋牌,3,通用,,获得1张天赋牌站这别动：指定1个阵位，每过2回合，获得1张此格上的英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/43d933eececc4ec952fc343ee13dd49f19dc7b8bcb5fda7c234972ef2adce73f.webp,官方 2026-08-28,官方卡牌资料
talent-634032,破败神威,天赋牌,3,通用,,战斗开始时，你的英雄普攻附带敌人最大生命值3%的法术伤害。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/f8d7a84756b74242d92c07e119fac8b0f90be4e9d980f32c1d7d0bd8f32e60e6.webp,官方 2026-08-28,官方卡牌资料
talent-634030,战略中枢,天赋牌,3,通用,,可上阵人数+1，同时获得2张有福同享。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/54bec2c1252c12f5a40f39da26789bdb440ef1c6d2307a7cf2f21a9deb2cc817.webp,官方 2026-08-28,官方卡牌资料
talent-634014,延迟满足,天赋牌,3,通用,,获得1张天赋牌延迟满足：指定1名英雄等级+10。3回合后，再+25。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/c40ce3601c17daae83afe723e13c0a00147ef4d3abf0bbe2177e5115145342b3.webp,官方 2026-08-28,官方卡牌资料
talent-633020,全副武装,天赋牌,3,通用,,获得1张基础装备牌。战斗开始时，你至少穿戴2件装备的英雄获得15%伤害加成和减免。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/2601cbcf47bc001fb18e3e8fb0cef1be0a4f4ad09bf1f3f1d5b2991325033983.webp,官方 2026-08-28,官方卡牌资料
talent-633014,同心协力,天赋牌,3,通用,,战斗开始时，若你至少有6名同阵营英雄，其获得50点物攻和法攻以及50%攻速。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/9a7eb4894e5f0b88d92e22b6591791a1d3e2a3a19f7ded623bd02761bfa57022.webp,官方 2026-08-28,官方卡牌资料
talent-632012,泉水,天赋牌,3,通用,,回合开始时，恢复3棋手生命值；若棋手生命值已满，改为获得4棋手经验。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/1419172feca3e54a65b62b979afaf66f13e7dcf76f69a280e0266e6c12a83d49.webp,官方 2026-08-28,官方卡牌资料
talent-tour,三人游,天赋牌,3,通用,,随机获得3张4-5阶英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/a4cbe104e8bba7ec83d962a2c46435e8dc5a6612d83b2fa65847095102185543.webp,官方 2026-08-28,官方卡牌资料
talent-681011,扩编高峰,天赋牌,3,通用,,获得1个可购买天赋：花费8能量，可上阵人数+1。可购买3次。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/25755b6fef1411a1456221d507b6eb339a03b1b76b47ecb3a7cdb0ea2a7377d3.webp,官方 2026-08-28,官方卡牌资料
talent-681012,补给线：整备,天赋牌,3,通用,,获得1张整备效果英雄牌。回合开始时，再获得1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/36daa3c57dd8b5925c5b5cc7895329cf05ced63a6cf64753db7dade1c0ed371d.webp,官方 2026-08-28,官方卡牌资料
talent-681013,补给线：牺牲,天赋牌,3,通用,,获得1张牺牲效果英雄牌。回合开始时，再获得1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4177f36f860ec4d7d82b62146d28613f96ef146341ed2e07ea86f7d10a058300.webp,官方 2026-08-28,官方卡牌资料
talent-622010,中流砥柱,天赋牌,3,通用,,打出3阶英雄牌，额外+6级。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/82d73ec50064b9a414da7a060d455ff095923899a760f8bdb6bad9cf45fecc31.webp,官方 2026-08-28,官方卡牌资料
talent-681015,补给线：登场,天赋牌,3,通用,,获得1张登场效果英雄牌。回合开始时，再获得1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4ee38498ee713c755a1f953cd3765d2a60196fb4c34ccc8fae86f33e4af99d48.webp,官方 2026-08-28,官方卡牌资料
talent-681016,混沌次元,天赋牌,3,通用,,获得混沌裂隙：指定阵位召唤裂隙，开战前吞噬英雄，永久获得其双倍等级。开战时，召唤1名品阶≥商店等级的满装备英雄。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4a1d6fa628da20b2fe1515dbc701be3bbe78b327008d7462cb0b0be991c60bd8.webp,官方 2026-08-28,官方卡牌资料
talent-622008,小咖秀,天赋牌,3,通用,,战斗开始时，若你只有1-3阶英雄，随机获得1张场上的英雄牌。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4e23ce70588c86ae2eb310c2b64f288e32e766986aa5f54220767c64f60632bb.webp,官方 2026-08-28,官方卡牌资料
talent-622003,永不独行,天赋牌,3,通用,,获得1张双人同行。回合开始时，若棋手不超过3级，再获得1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/4e1df5515ee1ada8c9ad0ae780f1c5f3e2bdf14db7edb063f7d606f8bd06c434.webp,官方 2026-08-28,官方卡牌资料
talent-615006,搏命,天赋牌,3,通用,,棋手生命值-20，获得25能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/0908e31cbb5ed0a5695d7832bf8d367503c78720d3c1ce3ba2e3012823147074.webp,官方 2026-08-28,官方卡牌资料
talent-615002,紧急救援,天赋牌,3,通用,,获得15棋手生命值、1张装备箱、1张5阶兑换券。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/5dc0ea34f3c14e0f7a9e18363555bcb67f03bc48e2f8465a9e9759bbeb443dd0.webp,官方 2026-08-28,官方卡牌资料
talent-681023,危险数字,天赋牌,3,通用,,在商店每买3张牌，获得1能量；若其品阶相加等于10，随机再获得其中1张。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/ad59614712ebf30c7be3a54408fec237f0d275175fff7aefaebf1346b077c47c.webp,官方 2026-08-28,官方卡牌资料
talent-615001,大明星,天赋牌,3,通用,,获得1张大明星：随机上阵1名不在场的等级为棋手等级x7的5阶英雄，其觉醒进度为1，此后每经过2回合则额外+1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/f8dad20a74e54f1c36a1198bcb69bbd14963f2e452b20aac4f556d7d3fb03b15.webp,官方 2026-08-28,官方卡牌资料
talent-614007,王牌部队,天赋牌,3,通用,,战斗开始时，若你至少有3名4-5阶英雄，获得1张4-5阶效果锦囊。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/9b65a49c995067d9a23bcc1c8762f05ca5314c25d98001f7015807dce4e07c6c.webp,官方 2026-08-28,官方卡牌资料
talent-614006,有舍有得,天赋牌,3,通用,,回合开始时，随机1名英雄觉醒进度+1，但英雄合成提升的等级-1。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/849cf935a4ffb09c4036a08d325e77f8e0b60827bd8d3c4d8084ad0825771b53.webp,官方 2026-08-28,官方卡牌资料
talent-614001,资深猎头,天赋牌,3,通用,,棋手4级时，获得1张天赋牌资深猎头：4阶卡牌2选1，并将选中的卡牌一分为四。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/d6a39572ea608dae5904b06238cebc517d6a407f34deb3d2d628906af7decb8e.webp,官方 2026-08-28,官方卡牌资料
talent-613011,无限进步,天赋牌,3,通用,,获得1张3阶兑换券。回合开始时，获得2棋手经验。满级后，改为获得2能量。,,https://assets.wanxiangqiwiki.com/assets/official/2026-08-28/9423fa7a2f757f9f680fce85f998db9eaf92aed750629a0d0a3851eed50577f9.webp,官方 2026-08-28,官方卡牌资料
talent-63611802,突破：亚瑟,天赋牌,3,通用,,获得一张亚瑟，为亚瑟在卡牌突破和技能突破中二选一。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_突破：亚瑟_63611802_主卡图.webp,历史资料,官方卡牌资料
talent-681030,丢盔弃甲,天赋牌,2,通用,,获得一张天赋卡空手道：指定一名英雄，取消装备槽位。战斗开始时，该英雄获得等同于其真实等级的临时等级。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_丢盔弃甲_681030_主卡图.webp,站内补充,官方卡牌资料
talent-681029,流动资产,天赋牌,2,通用,,装备卡可以售卖3能量，效果卡可以售卖1能量。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_流动资产_681029_主卡图.webp,站内补充,官方卡牌资料
talent-671015,透支,天赋牌,2,通用,,能量可用至-15。回合开始时，如果能量为负，本回合无法打出英雄牌。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_透支_671015_主卡图.webp,站内补充,官方卡牌资料
talent-636202,以物易物,天赋牌,2,通用,,每出售3张古币牌，获得1张不屈意志。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_以物易物_636202_主卡图.webp,站内补充,官方卡牌资料
talent-636310,勇冠三军,天赋牌,2,通用,,获得一张马超，战斗中，马超的暴击率始终会分享给友军。马超暴击率达到100%时，所有友军的法术伤害可以暴击。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_勇冠三军_636310_主卡图.webp,站内补充,官方卡牌资料
talent-636419,我们几个真强,天赋牌,2,通用,,孙膑、墨子、扁鹊、鲁班七号释放技能时，出现一个替身同步释放技能。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_我们几个真强_636419_主卡图.webp,站内补充,官方卡牌资料
talent-637013,炮火,天赋牌,3,通用,,获得1张莱西奥和1张蒙犽。共战时二人共享法力值（不会变更），技能变为融合技（详见技能面板）。每次击败敌方英雄二人等级均+1。,,https://assets.wanxiangqiwiki.com/assets/天赋牌_炮火_637013_主卡图.png,站内补充,官方卡牌资料
talent-637015,霸王,天赋牌,3,通用,,获得1张吕布和1张项羽。共战时，二人共享生命值（二者生命值之和），并分别为自身装备【方天画戟】和【霸王戟】（详见天赋栏）。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_霸王_637015_主卡图.webp,站内补充,官方卡牌资料
talent-637018,帝临,天赋牌,3,通用,,获得1张嬴政和1张武则天。备战开始时，若嬴政和武则天同时在场，二选一种统治方案，每种方案选择后会得到强化。,,https://assets.wanxiangqiwiki.com/assets/webp/天赋牌_帝临_637018_主卡图.webp,站内补充,官方卡牌资料
